modelId,type,inst,name,stateCode,stateLabel
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,749,EvpLvgWTmp1SensorFail,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,749,EvpLvgWTmp1SensorFail,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,750,EvpLvgWTmp2SensorFail,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,750,EvpLvgWTmp2SensorFail,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,751,Evap1FreezeProtect,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,751,Evap1FreezeProtect,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,752,Evap2FreezeProtect,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,752,Evap2FreezeProtect,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,802,C1Comp1OFFOilFeed- PSen,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,802,C1Comp1OFFOilFeed- PSen,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,857,C1Comp1OFFSuct- TempSen,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,857,C1Comp1OFFSuct- TempSen,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,917,EvapEntWTempSensor- Fail,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,917,EvapEntWTempSensor- Fail,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,925,UnitBoardOffline,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,925,UnitBoardOffline,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,942,C1Cmp1OffVfdTempHi,0,No Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,BV,942,C1Cmp1OffVfdTempHi,1,In Alarm
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,1,UnitStatus,1,OFF
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,1,UnitStatus,2,Start
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,1,UnitStatus,3,Run
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,1,UnitStatus,4,Preshutdown
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,1,UnitStatus,5,Service Default: Determined by current state of the chiller
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,2,ActiveMode,1,Ice
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,2,ActiveMode,2,Cool
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,2,ActiveMode,3,Heat
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,2,ActiveMode,4,Cool/Heat Recovery
daikin-microtech-iii-4-agz-amz-ads-awv-wme-wwv-chillers-bacnet-lonworks,MSV,2,ActiveMode,5,Defrost Default: NA
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,32,HiPress1Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,32,HiPress1Prb,1,Alarm). The OffNormal state of this object indicates a High Pressure Problem ala
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,33,LoPress1Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,33,LoPress1Prb,1,Alarm). The OffNormal state of this object indicates a Low Pressure Problem alar
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,34,INVCompPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,34,INVCompPrb,1,Alarm). The OffNormal state of this object indicates the Inverter Compressor Pro
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,36,OAFanPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,36,OAFanPrb,1,Alarm). The OffNormal state of this object indicates that the Outdoor Fan Proble
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,37,LoChargePrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,37,LoChargePrb,1,Alarm). The OffNormal state of this object indicates that the Low Refrigerant Ch
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,38,IFBCommPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,38,IFBCommPrb,1,Alarm). The OffNormal state of this object indicates that the IFB Comm Problem a
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,39,LoPressDiffPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,39,LoPressDiffPrb,1,Alarm). The OffNormal state of this object indicates the Low Pressure Differenti
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,40,ExpValvePrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,40,ExpValvePrb,1,Alarm). The OffNormal state of this object indicates that the Expansion Valve Pr
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,41,ChargeLossPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,41,ChargeLossPrb,1,Alarm). The OffNormal state of this object indicates that the Charge Loss Proble
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,43,HiINVTmpPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,43,HiINVTmpPrb,1,Alarm). The OffNormal state of this object indicates the High Inverter Compresso
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,52,ClgHPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,52,ClgHPUnldEvnt,1,Active). The OffNormal state of this object indicates the Cooling High Discharge
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,53,LoDschPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,53,LoDschPUnldEvnt,1,Active). The OffNormal state of this object indicates the Low Discharge Pressure
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,54,VarCmpEmrgStopEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,54,VarCmpEmrgStopEvnt,1,Active). The OffNormal state of this object indicates the Variable Compressor Em
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,55,HiDLTmpUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,55,HiDLTmpUnldEvnt,1,Active). The OffNormal state of this object indicates the High Discharge Line Te
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,56,LoDschSHUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,56,LoDschSHUnldEvnt,1,Active). The OffNormal state of this object indicates the Low Discharge Superhea
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,57,HiDschSHUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,57,HiDschSHUnldEvnt,1,Active).The OffNormal state of this object indicates the High Discharge Superhea
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,58,RhtStgLmtEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,58,RhtStgLmtEvnt,1,Active). The OffNormal state of this object indicates the Reheat Stage Limiting 
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,59,OilBoostEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,59,OilBoostEvnt,1,Active). The OffNormal state of this object indicates the Variable Compressor Oi
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,60,DemandShedEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,60,DemandShedEvnt,1,Active).The OffNormal state of this object indicates the Network Demand Shed Eve
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,65,INVReqSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,65,INVReqSBEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor Re
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,66,HtgLPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,66,HtgLPUnldEvnt,1,Active). The OffNormal state of this object indicates the Heating Low Suction Pr
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,67,ClgLPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,67,ClgLPUnldEvnt,1,Active). The OffNormal state of this object indicates the Cooling Low Suction Pr
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,68,HtgHPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,68,HtgHPUnldEvnt,1,Active). The OffNormal state of this object indicates the Heating High Discharge
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,69,HtgHPProtEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,69,HtgHPProtEvnt,1,Active). The OffNormal state of this object indicates the Heating High Discharge
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,70,CmpRatioULEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,70,CmpRatioULEvnt,1,Active). The OffNormal state of this object indicates the High Compression Ratio
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,71,INVFinTUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,71,INVFinTUnldEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor Bo
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,72,INVUnldReqEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,72,INVUnldReqEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor Bo
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,73,CmpDsblSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,73,CmpDsblSBEvnt,1,Active). The OffNormal state of this object indicates the Compressor Disable Sta
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,74,Comp3DLTULEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,74,Comp3DLTULEvnt,1,Active). The OffNormal state of this object indicates the Fixed Compressor High 
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,75,INVAmpUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,75,INVAmpUnldEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor Hi
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,76,ClgDPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,76,ClgDPUnldEvnt,1,Active). The OffNormal state of this object indicates the Cooling Low Differenti
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,77,HtgDPUnldEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,77,HtgDPUnldEvnt,1,Active). The OffNormal state of this object indicates the Heating Low Differenti
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,78,ClgHPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,78,ClgHPSBEvnt,1,Active). The OffNormal state of this object indicates the Cooling High Discharge
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,79,HtgLPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,79,HtgLPSBEvnt,1,Active). The OffNormal state of this object indicates the Heating Low Suction Pr
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,80,ClgLPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,80,ClgLPSBEvnt,1,Active). The OffNormal state of this object indicates the Cooling Low Suction Pr
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,81,HtgHPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,81,HtgHPSBEvnt,1,Active). The OffNormal state of this object indicates the Heating High Discharge
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,82,INVDLTSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,82,INVDLTSBEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor Hi
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,83,ClgDPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,83,ClgDPSBEvnt,1,Active). The OffNormal state of this object indicates the Cooling Low Differenti
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,84,HtgDPSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,84,HtgDPSBEvnt,1,Active). The OffNormal state of this object indicates the Heating Low Differenti
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,85,OAFanSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,85,OAFanSBEvnt,1,Active). The OffNormal state of this object indicates the Outdoor Fan Problem St
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,86,INVCmpTSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,86,INVCmpTSBEvnt,1,Active). The OffNormal state of this object indicates the High Compressor Body T
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,87,OFReqSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,87,OFReqSBEvnt,1,Active). The OffNormal state of this object indicates the Outdoor Fan Board Requ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,88,OilBalanceEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,88,OilBalanceEvnt,1,Active). The OffNormal state of this object indicates the Variable Compressor Oi
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,89,INVCmpSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,89,INVCmpSBEvnt,1,Active). The OffNormal state of this object indicates the Inverter Compressor St
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,90,LoOilBoostEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,90,LoOilBoostEvnt,1,Active). The OffNormal state of this object indicates the Variable Compressor Lo
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,91,HiOilBoostEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,91,HiOilBoostEvnt,1,Active).The OffNormal state of this object indicates the Variable Compressor Hig
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,92,EVSyncSBEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,92,EVSyncSBEvnt,1,Active). The OffNormal state of this object indicates the Event Synch Standby Ev
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,94,ClgHiTeULEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,94,ClgHiTeULEvnt,1,Active). Applies to DPS units. The OffNormal state of this object indicates the 
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,95,OilInjectionEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,95,OilInjectionEvnt,1,Active). Applies to MPS and RTU units with variable-speed compressors. The OffNo
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,96,MOPEvnt,0,Inactive
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BI,96,MOPEvnt,1,Active). The OffNormal state of this object indicates that MOP is active
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,1,ExhFanState,1,Of f
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,1,ExhFanState,2,On
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,2,AFSwWrn,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,2,AFSwWrn,1,Alarm)
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,3,ConductivityWrn,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,3,ConductivityWrn,1,Alarm). Applies only to units configured for evaporative condensing
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,4,DrtyFltrWrn,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,4,DrtyFltrWrn,1,Alarm)
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,5,EFT LCTPrb _,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,5,EFT LCTPrb _,1,Alarm)
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,6,EntWtrTmpPrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,6,EntWtrTmpPrb,1,Alarm)
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,7,FreezePrb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,7,FreezePrb,1,Alarm)
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,8,HiPressCkt1Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,8,HiPressCkt1Prb,1,Alarm). Applies only to units configured for two or more mechanical cooling circ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,9,HiPressCkt2Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,9,HiPressCkt2Prb,1,Alarm). Applies only to units configured for two or more mechanical cooling circ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,10,HiPressCkt3Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,10,HiPressCkt3Prb,1,Alarm). Applies only to units configured for three or more mechanical cooling ci
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,11,HiPressCkt4Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,11,HiPressCkt4Prb,1,Alarm). Applies only to units configured for four or more mechanical cooling cir
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,12,HiPressCkt5Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,12,HiPressCkt5Prb,1,Alarm). Applies only to units configured for five or more mechanical cooling cir
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,13,HiPressCkt6Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,13,HiPressCkt6Prb,1,Alarm). Applies only to units configured for six or more mechanical cooling circ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,14,LoPressCkt1Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,14,LoPressCkt1Prb,1,Alarm). Applies only to units configured for two or more mechanical cooling circ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,15,LoPressCkt2Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,15,LoPressCkt2Prb,1,Alarm). Applies only to units configured for two or more mechanical cooling circ
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,16,LoPressCkt3Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,16,LoPressCkt3Prb,1,Alarm). Applies only to units configured for three or more mechanical cooling ci
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,17,LoPressCkt4Prb,0,Normal
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,BV,17,LoPressCkt4Prb,1,Alarm). Applies only to units configured for four or more mechanical cooling cir
